name,fiscal_year,total,month_name,month,fiscal_month,year
interest_earnings,2018,106153.0,oct,10,4,2017
court_related_costs,2018,3674790.0,oct,10,4,2017
emergency_medical_services,2018,2743818.0,oct,10,4,2017
cable_television,2018,0.0,oct,10,4,2017
non_profit_contribution,2018,380233.0,oct,10,4,2017
traffic_fines,2018,379511.0,oct,10,4,2017
all_other_local_non_taxes,2018,17987047.0,oct,10,4,2017
total_local_non_tax_revenue,2018,30745927.0,oct,10,4,2017
emergency_medical_services,2018,3751569.0,nov,11,5,2017
all_other_local_non_taxes,2018,5672453.0,nov,11,5,2017
total_local_non_tax_revenue,2018,24076256.0,nov,11,5,2017
licenses_and_inspection_fees,2018,4408962.0,nov,11,5,2017
traffic_fines,2018,366815.0,nov,11,5,2017
non_profit_contribution,2018,0.0,nov,11,5,2017
cable_television,2018,5900364.0,nov,11,5,2017
court_related_costs,2018,3800737.0,nov,11,5,2017
interest_earnings,2018,70572.0,nov,11,5,2017
asset_sales,2018,104784.0,nov,11,5,2017
non_profit_contribution,2018,0.0,dec,12,6,2017
cable_television,2018,0.0,dec,12,6,2017
emergency_medical_services,2018,3633592.0,dec,12,6,2017
all_other_local_non_taxes,2018,14989547.0,dec,12,6,2017
interest_earnings,2018,556940.0,dec,12,6,2017
asset_sales,2018,107259.0,dec,12,6,2017
traffic_fines,2018,344774.0,dec,12,6,2017
court_related_costs,2018,4423101.0,dec,12,6,2017
licenses_and_inspection_fees,2018,3705754.0,dec,12,6,2017
total_local_non_tax_revenue,2018,27760967.0,dec,12,6,2017
asset_sales,2018,1478.0,jan,1,7,2018
interest_earnings,2018,2257415.0,jan,1,7,2018
court_related_costs,2018,4497631.0,jan,1,7,2018
emergency_medical_services,2018,3939081.0,jan,1,7,2018
cable_television,2018,0.0,jan,1,7,2018
non_profit_contribution,2018,287957.0,jan,1,7,2018
traffic_fines,2018,397291.0,jan,1,7,2018
licenses_and_inspection_fees,2018,5522490.0,jan,1,7,2018
all_other_local_non_taxes,2018,9589447.0,jan,1,7,2018
total_local_non_tax_revenue,2018,26492790.0,jan,1,7,2018
total_local_non_tax_revenue,2018,27558741.0,feb,2,8,2018
licenses_and_inspection_fees,2018,6806859.0,feb,2,8,2018
asset_sales,2018,0.0,feb,2,8,2018
interest_earnings,2018,45313.0,feb,2,8,2018
court_related_costs,2018,3560491.0,feb,2,8,2018
all_other_local_non_taxes,2018,7939036.0,feb,2,8,2018
cable_television,2018,5646131.0,feb,2,8,2018
non_profit_contribution,2018,0.0,feb,2,8,2018
traffic_fines,2018,369924.0,feb,2,8,2018
emergency_medical_services,2018,3190987.0,feb,2,8,2018
asset_sales,2018,135446.0,mar,3,9,2018
interest_earnings,2018,53551.0,mar,3,9,2018
court_related_costs,2018,3741173.0,mar,3,9,2018
emergency_medical_services,2018,12922.0,mar,3,9,2018
cable_television,2018,0.0,mar,3,9,2018
non_profit_contribution,2018,1369110.0,mar,3,9,2018
traffic_fines,2018,603936.0,mar,3,9,2018
all_other_local_non_taxes,2018,7144663.0,mar,3,9,2018
licenses_and_inspection_fees,2018,7124379.0,mar,3,9,2018
total_local_non_tax_revenue,2018,20185180.0,mar,3,9,2018
all_other_local_non_taxes,2018,-1813852.0,apr,4,10,2018
asset_sales,2018,553435.0,apr,4,10,2018
interest_earnings,2018,-736331.0,apr,4,10,2018
court_related_costs,2018,15156050.0,apr,4,10,2018
emergency_medical_services,2018,6086732.0,apr,4,10,2018
cable_television,2018,0.0,apr,4,10,2018
non_profit_contribution,2018,1598750.0,apr,4,10,2018
total_local_non_tax_revenue,2018,26605176.0,apr,4,10,2018
traffic_fines,2018,424600.0,apr,4,10,2018
licenses_and_inspection_fees,2018,5335792.0,apr,4,10,2018
all_other_local_non_taxes,2018,6492823.0,may,5,11,2018
interest_earnings,2018,144016.0,may,5,11,2018
court_related_costs,2018,5944927.0,may,5,11,2018
emergency_medical_services,2018,3411878.0,may,5,11,2018
cable_television,2018,5546945.0,may,5,11,2018
non_profit_contribution,2018,-1408.0,may,5,11,2018
traffic_fines,2018,488554.0,may,5,11,2018
licenses_and_inspection_fees,2018,6110434.0,may,5,11,2018
asset_sales,2018,116221.0,may,5,11,2018
total_local_non_tax_revenue,2018,28254390.0,may,5,11,2018
total_local_non_tax_revenue,2018,31324101.0,jun,6,12,2018
non_profit_contribution,2018,323238.0,jun,6,12,2018
cable_television,2018,0.0,jun,6,12,2018
emergency_medical_services,2018,3800528.0,jun,6,12,2018
court_related_costs,2018,15156050.0,jun,6,12,2018
interest_earnings,2018,6732775.0,jun,6,12,2018
asset_sales,2018,0.0,jun,6,12,2018
all_other_local_non_taxes,2018,-384064.0,jun,6,12,2018
traffic_fines,2018,359782.0,jun,6,12,2018
licenses_and_inspection_fees,2018,5335792.0,jun,6,12,2018
total_local_non_tax_revenue,2019,26988039.0,jul,7,1,2018
asset_sales,2019,973090.0,jul,7,1,2018
interest_earnings,2019,64520.0,jul,7,1,2018
court_related_costs,2019,5320828.0,jul,7,1,2018
emergency_medical_services,2019,3141217.0,jul,7,1,2018
cable_television,2019,0.0,jul,7,1,2018
non_profit_contribution,2019,0.0,jul,7,1,2018
traffic_fines,2019,367286.0,jul,7,1,2018
licenses_and_inspection_fees,2019,4367130.0,jul,7,1,2018
all_other_local_non_taxes,2019,12753968.0,jul,7,1,2018
cable_television,2019,0.0,aug,8,2,2018
traffic_fines,2019,437592.0,aug,8,2,2018
non_profit_contribution,2019,82780.0,aug,8,2,2018
emergency_medical_services,2019,3907585.0,aug,8,2,2018
court_related_costs,2019,4050131.0,aug,8,2,2018
interest_earnings,2019,136313.0,aug,8,2,2018
asset_sales,2019,0.0,aug,8,2,2018
licenses_and_inspection_fees,2019,5870243.0,aug,8,2,2018
total_local_non_tax_revenue,2019,28326316.0,aug,8,2,2018
all_other_local_non_taxes,2019,13841672.0,aug,8,2,2018
all_other_local_non_taxes,2019,10203695.0,sep,9,3,2018
traffic_fines,2019,338542.0,sep,9,3,2018
non_profit_contribution,2019,-1059701.0,sep,9,3,2018
cable_television,2019,0.0,sep,9,3,2018
emergency_medical_services,2019,3270570.0,sep,9,3,2018
court_related_costs,2019,6556111.0,sep,9,3,2018
interest_earnings,2019,3662771.0,sep,9,3,2018
asset_sales,2019,127.0,sep,9,3,2018
total_local_non_tax_revenue,2019,27456285.0,sep,9,3,2018
licenses_and_inspection_fees,2019,4484170.0,sep,9,3,2018
all_other_local_non_taxes,2019,11969522.0,oct,10,4,2018
interest_earnings,2019,72864.0,oct,10,4,2018
court_related_costs,2019,2790624.0,oct,10,4,2018
emergency_medical_services,2019,2449563.0,oct,10,4,2018
cable_television,2019,0.0,oct,10,4,2018
non_profit_contribution,2019,46676.0,oct,10,4,2018
traffic_fines,2019,338964.0,oct,10,4,2018
licenses_and_inspection_fees,2019,5051315.0,oct,10,4,2018
total_local_non_tax_revenue,2019,22719528.0,oct,10,4,2018
asset_sales,2019,0.0,oct,10,4,2018
total_local_non_tax_revenue,2019,30839820.0,nov,11,5,2018
asset_sales,2019,306261.0,nov,11,5,2018
interest_earnings,2019,2783183.0,nov,11,5,2018
court_related_costs,2019,4551250.0,nov,11,5,2018
emergency_medical_services,2019,3465436.0,nov,11,5,2018
cable_television,2019,0.0,nov,11,5,2018
non_profit_contribution,2019,0.0,nov,11,5,2018
traffic_fines,2019,404253.0,nov,11,5,2018
all_other_local_non_taxes,2019,15288747.0,nov,11,5,2018
licenses_and_inspection_fees,2019,4040690.0,nov,11,5,2018
all_other_local_non_taxes,2019,9424264.0,dec,12,6,2018
total_local_non_tax_revenue,2019,22212433.0,dec,12,6,2018
licenses_and_inspection_fees,2019,5911257.0,dec,12,6,2018
asset_sales,2019,136824.0,dec,12,6,2018
court_related_costs,2019,3191168.0,dec,12,6,2018
emergency_medical_services,2019,2945529.0,dec,12,6,2018
interest_earnings,2019,37403.0,dec,12,6,2018
non_profit_contribution,2019,216162.0,dec,12,6,2018
traffic_fines,2019,349826.0,dec,12,6,2018
cable_television,2019,0.0,dec,12,6,2018
traffic_fines,2019,404199.0,jan,1,7,2019
non_profit_contribution,2019,311765.0,jan,1,7,2019
cable_television,2019,0.0,jan,1,7,2019
emergency_medical_services,2019,3200021.0,jan,1,7,2019
court_related_costs,2019,3878796.0,jan,1,7,2019
interest_earnings,2019,2212780.0,jan,1,7,2019
asset_sales,2019,175123.0,jan,1,7,2019
all_other_local_non_taxes,2019,16426620.0,jan,1,7,2019
total_local_non_tax_revenue,2019,32231682.0,jan,1,7,2019
licenses_and_inspection_fees,2019,5622378.0,jan,1,7,2019
other_fines,2019,807858.0,feb,2,8,2019
reimbursements,2019,-2580800.0,feb,2,8,2019
sale_of_assets,2019,0.0,feb,2,8,2019
payments_in_lieu_of_taxes,2019,1161931.0,feb,2,8,2019
cable_television,2019,3523635.0,feb,2,8,2019
emergency_medical_services,2019,517601.0,feb,2,8,2019
health,2019,1765111.0,feb,2,8,2019
interest_income,2019,143333.0,feb,2,8,2019
licenses_&_inspections,2019,9317147.0,feb,2,8,2019
streets,2019,514183.0,feb,2,8,2019
traffic_fines,2019,343557.0,feb,2,8,2019
sheriff,2019,-780612.0,feb,2,8,2019
records,2019,1139641.0,feb,2,8,2019
court_related,2019,1815446.0,feb,2,8,2019
commercial_trash_fee,2019,723382.0,feb,2,8,2019
miscellaneous,2019,1006996.0,feb,2,8,2019
total_local_non_tax_revenue,2019,19418409.0,feb,2,8,2019
non_profit_contribution,2019,580662.0,feb,2,8,2019
court_related_costs,2019,4279145.0,feb,2,8,2019
interest_earnings,2019,143332.0,feb,2,8,2019
asset_sales,2019,0.0,feb,2,8,2019
all_other_local_non_taxes,2019,445043.0,feb,2,8,2019
licenses_and_inspection_fees,2019,9585435.0,feb,2,8,2019
interest,2019,1616909.0,mar,3,9,2019
other_non_interest,2019,35345020.0,mar,3,9,2019
total_local_non_tax_revenue,2019,36961929.0,mar,3,9,2019
all_other_local_non_taxes,2019,11627406.0,mar,3,9,2019
asset_sales,2019,269081.0,mar,3,9,2019
court_related_costs,2019,5956135.0,mar,3,9,2019
emergency_medical_services,2019,6062719.0,mar,3,9,2019
cable_television,2019,1996049.0,mar,3,9,2019
non_profit_contribution,2019,1369600.0,mar,3,9,2019
interest_earnings,2019,1616908.0,mar,3,9,2019
licenses_and_inspection_fees,2019,7521204.0,mar,3,9,2019
traffic_fines,2019,542826.0,mar,3,9,2019
licenses_and_inspection_fees,2019,7330153.0,apr,4,10,2019
all_other_local_non_taxes,2019,12113974.0,apr,4,10,2019
asset_sales,2019,0.0,apr,4,10,2019
interest_earnings,2019,2164896.0,apr,4,10,2019
court_related_costs,2019,5238252.0,apr,4,10,2019
emergency_medical_services,2019,2806001.0,apr,4,10,2019
cable_television,2019,0.0,apr,4,10,2019
non_profit_contribution,2019,438485.0,apr,4,10,2019
traffic_fines,2019,395623.0,apr,4,10,2019
total_local_non_tax_revenue,2019,30487384.0,apr,4,10,2019
licenses_and_inspection_fees,2019,7884212.0,may,5,11,2019
total_local_non_tax_revenue,2019,39583007.0,may,5,11,2019
asset_sales,2019,341665.0,may,5,11,2019
interest_earnings,2019,3439972.0,may,5,11,2019
court_related_costs,2019,4461418.0,may,5,11,2019
emergency_medical_services,2019,3625373.0,may,5,11,2019
cable_television,2019,3450504.0,may,5,11,2019
non_profit_contribution,2019,256574.0,may,5,11,2019
traffic_fines,2019,438760.0,may,5,11,2019
all_other_local_non_taxes,2019,15684529.0,may,5,11,2019
traffic_fines,2019,311402.0,jun,6,12,2019
non_profit_contribution,2019,1293145.0,jun,6,12,2019
cable_television,2019,1939278.0,jun,6,12,2019
emergency_medical_services,2019,4151392.0,jun,6,12,2019
court_related_costs,2019,4139307.0,jun,6,12,2019
interest_earnings,2019,4189799.0,jun,6,12,2019
asset_sales,2019,90.0,jun,6,12,2019
all_other_local_non_taxes,2019,12657596.0,jun,6,12,2019
licenses_and_inspection_fees,2019,5107137.0,jun,6,12,2019
total_local_non_tax_revenue,2019,33789146.0,jun,6,12,2019
licenses_and_inspection_fees,2020,6143251.0,jul,7,1,2019
all_other_local_non_taxes,2020,20041912.0,jul,7,1,2019
total_local_non_tax_revenue,2020,34153427.0,jul,7,1,2019
non_profit_contribution,2020,288034.0,jul,7,1,2019
cable_television,2020,0.0,jul,7,1,2019
traffic_fines,2020,316522.0,jul,7,1,2019
court_related_costs,2020,3267214.0,jul,7,1,2019
interest_earnings,2020,14228.0,jul,7,1,2019
asset_sales,2020,191077.0,jul,7,1,2019
emergency_medical_services,2020,3891189.0,jul,7,1,2019
non_profit_contribution,2020,44846.0,aug,8,2,2019
all_other_local_non_taxes,2020,12060961.0,aug,8,2,2019
cable_television,2020,5520539.0,aug,8,2,2019
emergency_medical_services,2020,4675643.0,aug,8,2,2019
court_related_costs,2020,3209683.0,aug,8,2,2019
interest_earnings,2020,67663.0,aug,8,2,2019
asset_sales,2020,405048.0,aug,8,2,2019
total_local_non_tax_revenue,2020,31526870.0,aug,8,2,2019
traffic_fines,2020,390490.0,aug,8,2,2019
licenses_and_inspection_fees,2020,5151997.0,aug,8,2,2019
non_profit_contribution,2020,0.0,sep,9,3,2019
cable_television,2020,0.0,sep,9,3,2019
emergency_medical_services,2020,4018630.0,sep,9,3,2019
court_related_costs,2020,6180076.0,sep,9,3,2019
interest_earnings,2020,95983.0,sep,9,3,2019
asset_sales,2020,1240.0,sep,9,3,2019
all_other_local_non_taxes,2020,10703976.0,sep,9,3,2019
total_local_non_tax_revenue,2020,27359052.0,sep,9,3,2019
licenses_and_inspection_fees,2020,5945062.0,sep,9,3,2019
traffic_fines,2020,414085.0,sep,9,3,2019
total_local_non_tax_revenue,2020,31539884.0,oct,10,4,2019
all_other_local_non_taxes,2020,21477112.0,oct,10,4,2019
asset_sales,2020,118760.0,oct,10,4,2019
interest_earnings,2020,117409.0,oct,10,4,2019
court_related_costs,2020,4003692.0,oct,10,4,2019
emergency_medical_services,2020,158451.0,oct,10,4,2019
cable_television,2020,0.0,oct,10,4,2019
non_profit_contribution,2020,90931.0,oct,10,4,2019
traffic_fines,2020,303298.0,oct,10,4,2019
licenses_and_inspection_fees,2020,5270231.0,oct,10,4,2019
licenses_and_inspection_fees,2020,5402005.0,nov,11,5,2019
asset_sales,2020,149385.0,nov,11,5,2019
interest_earnings,2020,62070.0,nov,11,5,2019
court_related_costs,2020,10862868.0,nov,11,5,2019
emergency_medical_services,2020,0.0,nov,11,5,2019
cable_television,2020,5282725.0,nov,11,5,2019
non_profit_contribution,2020,17224.0,nov,11,5,2019
traffic_fines,2020,284341.0,nov,11,5,2019
all_other_local_non_taxes,2020,13893770.0,nov,11,5,2019
total_local_non_tax_revenue,2020,35954388.0,nov,11,5,2019
interest_earnings,2020,1699017.0,dec,12,6,2019
licenses_and_inspection_fees,2020,5500741.0,dec,12,6,2019
traffic_fines,2020,275281.0,dec,12,6,2019
non_profit_contribution,2020,0.0,dec,12,6,2019
cable_television,2020,0.0,dec,12,6,2019
emergency_medical_services,2020,3316363.0,dec,12,6,2019
asset_sales,2020,2863.0,dec,12,6,2019
all_other_local_non_taxes,2020,17922108.0,dec,12,6,2019
court_related_costs,2020,4178983.0,dec,12,6,2019
total_local_non_tax_revenue,2020,32895356.0,dec,12,6,2019
all_other_local_non_taxes,2020,12178459.0,jan,1,7,2020
licenses_and_inspection_fees,2020,5912918.0,jan,1,7,2020
traffic_fines,2020,325273.0,jan,1,7,2020
cable_television,2020,0.0,jan,1,7,2020
emergency_medical_services,2020,3431090.0,jan,1,7,2020
court_related_costs,2020,4224332.0,jan,1,7,2020
interest_earnings,2020,1905580.0,jan,1,7,2020
asset_sales,2020,0.0,jan,1,7,2020
total_local_non_tax_revenue,2020,28011500.0,jan,1,7,2020
non_profit_contribution,2020,33848.0,jan,1,7,2020
total_local_non_tax_revenue,2020,35281872.0,feb,2,8,2020
health,2020,3474085.0,feb,2,8,2020
court_related,2020,2418332.0,feb,2,8,2020
traffic_fines,2020,284715.0,feb,2,8,2020
other_fines,2020,1046426.0,feb,2,8,2020
reimbursements,2020,3064709.0,feb,2,8,2020
sale_of_assets,2020,374336.0,feb,2,8,2020
payments_in_lieu_of_taxes,2020,813162.0,feb,2,8,2020
miscellaneous,2020,2179497.0,feb,2,8,2020
cable_television,2020,5320200.0,feb,2,8,2020
commercial_trash_fee,2020,685225.0,feb,2,8,2020
interest_income,2020,1038186.0,feb,2,8,2020
licenses_&_inspections,2020,8822874.0,feb,2,8,2020
streets,2020,1552509.0,feb,2,8,2020
sheriff,2020,19912.0,feb,2,8,2020
records,2020,1328653.0,feb,2,8,2020
emergency_medical_services,2020,2859052.0,feb,2,8,2020
interest,2020,-12628.0,mar,3,9,2020
other_non_interest,2020,26382279.0,mar,3,9,2020
total_local_non_tax_revenue,2020,26369652.0,mar,3,9,2020
